70,70,"ingredient","fr","Jus multivitaminé",1,1,1298290050,1300718939,0,1,0,0,0,0
71,71,"ingredient","fr","Jus de cranberry",1,1,1298290060,1298896923,0,1,0,0,0,0
72,72,"ingredient","fr","Jus de pamplemousse",1,1,1298290069,1298896918,0,1,0,0,0,0
73,73,"ingredient","fr","Jus de tomate",1,1,1298290075,1298896912,0,1,0,0,0,0
74,74,"ingredient","fr","Sirop de menthe Monin",1,1,1298290083,1309094203,0,1,0,0,0,0
75,75,"ingredient","fr","Sirop de fraise Monin",1,1,1298290115,1309094222,0,1,0,0,0,0
76,76,"ingredient","fr","Sirop de grenadine Monin",1,1,1298290125,1309094237,0,1,0,0,0,0
77,77,"ingredient","fr","Pomme",1,1,1298290132,1298896883,0,1,0,0,0,0
78,78,"ingredient","fr","Poire",1,1,1298290139,1298896877,0,1,0,0,0,0
79,79,"ingredient","fr","Banane",1,1,1298290145,1298896871,0,1,0,0,0,0
80,80,"ingredient","fr","Pamplemousse",1,1,1298290155,1298896866,0,1,0,0,0,0
81,81,"ingredient","fr","Orange",1,1,1298290160,1298896862,0,1,0,0,0,0
82,82,"ingredient","fr","Citrons",1,0,1298290167,1309092647,0,1,0,0,0,0
83,83,"ingredient","fr","Citrons verts",1,0,1298290174,1309092647,0,1,0,0,0,0
84,84,"ingredient","fr","Concombre",1,1,1298290184,1298896845,0,1,0,0,0,0
85,85,"ingredient","fr","Tomate",1,1,1298290191,1298896841,0,1,0,0,0,0
86,86,"ingredient","fr","Crème fraîche",1,1,1298290202,1298896834,0,1,0,0,0,0
87,87,"ingredient","fr","Yaourt",1,0,1298290209,1313503513,0,0,0,0,0,0
88,88,"ingredient","fr","Oeufs",1,1,1298290257,1298896824,0,1,0,0,0,0
89,89,"ingredient","fr","Lait",1,0,1298290262,1309093522,0,1,0,0,0,0
90,90,"ingredient","fr","Bacon",1,1,1298290276,1313503266,0,1,0,0,0,0
91,91,"ingredient","fr","Confiture fraise",1,1,1298290285,1298896783,0,1,0,0,0,0
92,92,"ingredient","fr","Confiture abricot",1,0,1298290294,1309092731,0,1,0,0,0,0
93,93,"ingredient","fr","Confiture orange",1,0,1298290301,1309092763,0,1,0,0,0,0
94,94,"ingredient","fr","Confiture cerise",1,1,1298290309,1298896767,0,1,0,0,0,0
95,95,"ingredient","fr","Miel",1,1,1298290322,1298896760,0,1,0,0,0,0
96,96,"ingredient","fr","Pâte à tartiner",1,1,1298290334,1298896753,0,1,0,0,0,0
97,97,"ingredient","fr","Café",1,1,1298290341,1298896747,0,1,0,0,0,0
98,98,"ingredient","fr","Sucre",1,1,1298290348,1313503557,0,1,0,0,0,0
99,99,"ingredient","fr","Olives",1,1,1298290354,1298896730,0,1,0,0,0,0
100,100,"ingredient","fr","Oignons grelots",1,1,1298290366,1298896718,0,1,0,0,0,0
101,101,"ingredient","fr","Cornichons",1,1,1298290374,1313503188,0,1,0,0,0,0
949,949,"ingredient","fr","Confiture d'orange",1,1,1300718227,1300718227,0,1,0,0,0,0
948,948,"ingredient","fr","Jus d'abricot",1,1,1300718166,1300718166,0,1,0,0,0,0
946,946,"alcool","fr","Rhum Ambré Trois Rivières",1,1,1300718083,1300718083,0,1,0,0,0,0
947,947,"alcool","fr","Champagne Rosé Piper-Heidsieck",1,1,1300718115,1300718115,0,1,0,0,0,0
108,108,"partner","fr","Sirop Monin",1,1,1298387002,1369213236,0,0,0,0,0,0
831,831,"bar","fr","LE PULP",1,1,1300701652,1308236366,0,0,0,0,0,0
113,113,"animation","fr","13 rue del percebe, nantes",1,0,1299053881,1311109463,0,1,0,0,0,0
114,114,"animation","fr","Rue le cavaliers",1,0,1299053932,1311109463,0,1,0,0,0,0
2235,2235,"cocktail","fr","SUMMIT",1,1,1308136424,1332764765,0,0,0,0,0,0
118,118,"goodie","fr","Fond d’écrans Atelier Cocktail",1,1,1299491879,1311177293,0,1,0,0,0,0
119,119,"page","fr","Ouups! - 404 - Page not found",1,1,1299583400,1299583400,0,0,0,0,0,0
120,120,"encart","fr","Le coin des astuces",1,0,1299596363,1309598709,0,1,0,0,0,0
121,121,"encart","fr","Le Club",1,0,1299597674,1311004322,0,1,0,0,0,0
122,122,"encart","fr","Les bars à cocktails",1,0,1299597698,1308054894,0,1,0,0,0,0
123,123,"encart","fr","Jeu concours",1,0,1299597748,1319809816,0,1,0,0,0,0
124,124,"page","fr","Bons de réduction",1,1,1299747043,1299747098,0,0,0,0,0,0
125,125,"webform","fr","Parrainer un ami",1,1,1299748040,1311098643,0,0,0,0,0,0
126,126,"page","fr","Mes réductions",1,1,1299750959,1323275585,0,0,0,0,0,0
2018,2018,"news","fr","L'atelier Cocktail lance son application sur iPhone & Android",1,0,1323273120,1370329067,0,0,0,0,0,0
130,130,"page","fr","Accès refusé",1,1,1299753281,1331221494,0,0,0,0,0,0
837,837,"bar","fr","LE 7 BAR",1,1,1300701652,1311001789,0,0,0,0,0,0
832,832,"bar","fr","TEO RESTAURANT",1,1,1300701652,1310990263,0,0,0,0,0,0
833,833,"bar","fr","HOTEL MERCURE",1,1,1300701652,1310989604,0,0,0,0,0,0
834,834,"bar","fr","CAFE BOUILLU",1,1,1300701652,1300701652,0,0,0,0,0,0
835,835,"bar","fr","L'HERMITAGE",1,1,1300701652,1311002656,0,0,0,0,0,0
836,836,"bar","fr","CASTEL MARIE LOUISE",1,1,1300701652,1311000651,0,0,0,0,0,0
827,827,"bar","fr","L'APPARTEMENT",1,1,1300701651,1300701651,0,0,0,0,0,0
828,828,"bar","fr","L'UNIVERS CAFE",1,1,1300701651,1300701651,0,0,0,0,0,0
829,829,"bar","fr","LE SANTEUIL CAFE",1,1,1300701651,1308236752,0,0,0,0,0,0
830,830,"bar","fr","LE BLUE BAY",1,1,1300701652,1300701652,0,0,0,0,0,0
822,822,"bar","fr","LE CAFE DE PARIS",1,1,1300701651,1311000295,0,0,0,0,0,0
823,823,"bar","fr","BRASSERIE DES ARTS",1,1,1300701651,1300701651,0,0,0,0,0,0
824,824,"bar","fr","BENKIRAI HOTEL",1,1,1300701651,1309334399,0,0,0,0,0,0
825,825,"bar","fr","LE MELTING POT",1,1,1300701651,1311002112,0,0,0,0,0,0
826,826,"bar","fr","LA FOLIE DOUCE",1,1,1300701651,1300701651,0,0,0,0,0,0
819,819,"bar","fr","LA CARAVELLE",1,1,1300701650,1311001427,0,0,0,0,0,0
820,820,"bar","fr","LA MAISON BLANCHE",1,1,1300701650,1311001566,0,0,0,0,0,0
821,821,"bar","fr","CHEZ SENEQUIER",1,1,1300701650,1300701650,0,0,0,0,0,0
815,815,"bar","fr","L’APOSTROPHE",1,1,1300701649,1300701649,0,0,0,0,0,0
816,816,"bar","fr","GRAND HOTEL DE L’UNIVERS",1,1,1300701649,1300701649,0,0,0,0,0,0
817,817,"bar","fr","SEA LOUNGE (MONTE CARLO BEACH)",1,1,1300701650,1310989267,0,0,0,0,0,0
818,818,"bar","fr","LE CUNNINGHAM'S BAR",1,1,1300701650,1300701650,0,0,0,0,0,0
807,807,"bar","fr","TOKYO EAT (PALAIS DE TOKYO)",1,1,1300701648,1300701648,0,0,0,0,0,0
808,808,"bar","fr","FLUTE BAR",1,1,1300701648,1300701648,0,0,0,0,0,0
809,809,"bar","fr","JAZZ CLUB ETOILE (HÔTEL MÉRIDIEN ETOILE)",1,1,1300701649,1311001348,0,0,0,0,0,0
810,810,"bar","fr","MAMA SHELTER",1,1,1300701649,1311002727,0,0,0,0,0,0
811,811,"bar","fr","LE ZEPHYR",1,1,1300701649,1300701649,0,0,0,0,0,0
812,812,"bar","fr","BAR DE L'HOTEL MUSE",1,1,1300701649,1320312255,0,0,0,0,0,0
813,813,"bar","fr","NIKKI BEACH",1,1,1300701649,1305715840,0,0,0,0,0,0
814,814,"bar","fr","HOTEL DE LA PAIX",1,1,1300701649,1300701649,0,0,0,0,0,0
804,804,"bar","fr","LE SIR WINSTON",1,1,1300701648,1311002512,0,0,0,0,0,0
805,805,"bar","fr","LA GARE",1,1,1300701648,1311001512,0,0,0,0,0,0
806,806,"bar","fr","BAR HOTEL RAPHAEL",1,1,1300701648,1300701648,0,0,0,0,0,0
799,799,"bar","fr","BARON SAMEDI",1,1,1300701647,1300701647,0,0,0,0,0,0
800,800,"bar","fr","CANNIBALE CAFE",1,1,1300701648,1300701648,0,0,0,0,0,0
801,801,"bar","fr","LE MOTEL",1,1,1300701648,1308233123,0,0,0,0,0,0
802,802,"bar","fr","LE SOFA",1,1,1300701648,1311002541,0,0,0,0,0,0
803,803,"bar","fr","CHINA CLUB",1,1,1300701648,1300701648,0,0,0,0,0,0
798,798,"bar","fr","LA FIDELITE",1,1,1300701647,1311001482,0,0,0,0,0,0
699,699,"bar","fr","BASTIDE DU COURS",1,1,1300701613,1300701613,0,0,0,0,0,0
700,700,"bar","fr","LE POP PLAGE",1,1,1300701634,1308233596,0,0,0,0,0,0
701,701,"bar","fr","LE CAFE DE LA COMEDIE",1,1,1300701634,1309335653,0,0,0,0,0,0
702,702,"bar","fr","ICE ROOM",1,1,1300701634,1310993502,0,0,0,0,0,0
703,703,"bar","fr","BAR RED ROCK CAFE",1,1,1300701634,1308304522,0,0,0,0,0,0
704,704,"bar","fr","HEMINGWAY",1,1,1300701634,1300701634,0,0,0,0,0,0
705,705,"bar","fr","CASA HAVANA",1,1,1300701635,1300701635,0,0,0,0,0,0
706,706,"bar","fr","CHEZ GUILLOU",1,1,1300701635,1311000703,0,0,0,0,0,0
707,707,"bar","fr","CHEZ TAO",1,1,1300701635,1300701635,0,0,0,0,0,0
708,708,"bar","fr","4 U",1,1,1300701635,1300701635,0,0,0,0,0,0
709,709,"bar","fr","1835 WHITE PALM HOTEL",1,1,1300701635,1300701635,0,0,0,0,0,0
710,710,"bar","fr","CAPTAIN'S CABIN",1,1,1300701635,1311000553,0,0,0,0,0,0
711,711,"bar","fr","LE CAFE DEL SOL",1,1,1300701636,1300701636,0,0,0,0,0,0
712,712,"bar","fr","LES CAVES",1,1,1300701636,1300701636,0,0,0,0,0,0
713,713,"bar","fr","LES AIRELLES",1,1,1300701636,1308233887,0,0,0,0,0,0
714,714,"bar","fr","LE MARGAUX",1,1,1300701636,1310999224,0,0,0,0,0,0
715,715,"bar","fr","L'ATMOSPHÈRE",1,1,1300701636,1310999437,0,0,0,0,0,0
716,716,"bar","fr","L'ESTANCO",1,1,1300701636,1310998931,0,0,0,0,0,0
717,717,"bar","fr","LA TABLE RONDE",1,1,1300701636,1310999392,0,0,0,0,0,0
718,718,"bar","fr","SUN 7 BEACH",1,1,1300701636,1308235996,0,0,0,0,0,0
719,719,"bar","fr","L'HERMITAGE GANTOIS",1,1,1300701636,1300701636,0,0,0,0,0,0
720,720,"bar","fr","LE 28 THIERS CAFE",1,1,1300701636,1300701636,0,0,0,0,0,0
721,721,"bar","fr","LE SODA BAR",1,1,1300701637,1300701637,0,0,0,0,0,0
722,722,"bar","fr","PLEIN SUD",1,1,1300701637,1300701637,0,0,0,0,0,0
723,723,"bar","fr","LE COMPTOIR DE LA BOURSE",1,1,1300701637,1300701637,0,0,0,0,0,0
724,724,"bar","fr","LA CHAPELLE CAFE",1,1,1300701637,1308249239,0,0,0,0,0,0
